iter	Passed	Remaining
3219	249992	138194
3220	250082	138123
3221	250162	138047
3222	250252	137976
3223	250337	137903
3224	250425	137831
3225	250509	137756
3226	250589	137680
3227	250667	137603
3228	250736	137520
3229	250814	137443
3230	250893	137366
3231	250962	137284
3232	251051	137212
3233	251133	137136
3234	251210	137058
3235	251287	136981
3236	251368	136905
3237	251440	136824
3238	251535	136756
3239	251624	136685
3240	251705	136609
3241	251789	136534
3242	251877	136462
3243	251959	136387
3244	251997	136288
3245	252064	136204
3246	252138	136125
3247	252210	136044
3248	252309	135978
3249	252385	135899
3250	252459	135820
3251	252508	135727
3252	252599	135656
3253	252685	135583
3254	252780	135515
3255	252841	135428
3256	252895	135338
3257	252958	135253
3258	253050	135182
3259	253146	135115
3260	253236	135043
3261	253313	134966
3262	253412	134899
3263	253504	134829
3264	253586	134754
3265	253674	134682
3266	253775	134616
3267	253870	134548
3268	253945	134469
3269	254031	134395
3270	254121	134324
3271	254212	134254
3272	254287	134174
3273	254358	134093
3274	254439	134017
3275	254535	133949
3276	254628	133880
3277	254718	133808
3278	254793	133729
3279	254870	133651
3280	254946	133573
3281	255027	133497
3282	255077	133404
3283	255173	133336
3284	255248	133257
3285	255328	133180
3286	255421	133111
3287	255516	133042
3288	255565	132949
3289	255653	132877
3290	255718	132793
3291	255809	132722
3292	255882	132642
3293	255963	132566
3294	256044	132490
3295	256132	132417
3296	256209	132340
3297	256297	132267
3298	256345	132174
3299	256439	132104
3300	256530	132034
3301	256622	131964
3302	256720	131896
3303	256800	131819
3304	256848	131727
3305	256911	131642
3306	257000	131569
3307	257090	131498
3308	257140	131406
3309	257219	131329
3310	257310	131258
3311	257387	131180
3312	257473	131107
3313	257539	131023
3314	257638	130956
3315	257727	130884
3316	257804	130806
3317	257877	130726
3318	257969	130655
3319	258068	130588
3320	258161	130518
3321	258254	130448
3322	258344	130377
3323	258431	130304
3324	258513	130228
3325	258600	130155
3326	258689	130083
3327	258775	130009
3328	258834	129922
3329	258919	129848
3330	258997	129770
3331	259073	129692
3332	259171	129624
3333	259248	129546
3334	259320	129465
3335	259406	129392
3336	259457	129301
3337	259544	129227
3338	259634	129156
3339	259729	129087
3340	259805	129008
3341	259883	128931
3342	259954	128849
3343	260028	128770
3344	260099	128688
3345	260185	128615
3346	260261	128536
3347	260351	128465
3348	260435	128390
3349	260521	128316
3350	260603	128241
3351	260648	128147
3352	260707	128060
3353	260795	127987
3354	260881	127913
3355	260953	127832
3356	261031	127755
3357	261109	127677
3358	261180	127596
3359	261258	127518
3360	261324	127435
3361	261408	127360
3362	261501	127290
3363	261567	127206
3364	261694	127153
3365	261780	127079
3366	261856	127000
3367	261920	126916
3368	262016	126847
3369	262113	126778
3370	262210	126710
3371	262277	126627
3372	262357	126550
3373	262442	126476
3374	262534	126405
3375	262605	126324
3376	262685	126247
3377	262729	126153
3378	262806	126075
3379	262896	126003
3380	262994	125935
3381	263082	125862
3382	263162	125785
3383	263246	125710
3384	263321	125632
3385	263416	125562
3386	263510	125492
3387	263607	125423
3388	263680	125343
3389	263755	125264
3390	263845	125192
3391	263917	125111
3392	263973	125023
3393	264066	124953
3394	264117	124862
3395	264188	124781
3396	264269	124705
3397	264356	124631
3398	264426	124550
3399	264517	124478
3400	264602	124404
3401	264688	124330
3402	264766	124252
3403	264841	124173
3404	264909	124091
3405	264990	124014
3406	265074	123939
3407	265148	123860
3408	265232	123785
3409	265322	123713
3410	265421	123645
3411	265517	123576
3412	265606	123503
3413	265694	123430
3414	265779	123355
3415	265851	123275
3416	265939	123202
3417	266012	123122
3418	266102	123050
3419	266171	122968
3420	266254	122892
3421	266344	122820
3422	266431	122746
3423	266506	122667
3424	266575	122585
3425	266655	122509
3426	266724	122427
3427	266800	122348
3428	266894	122277
3429	266979	122203
3430	267059	122126
3431	267123	122042
3432	267219	121972
3433	267311	121901
3434	267384	121821
3435	267468	121746
3436	267508	121651
3437	267598	121579
3438	267680	121503
3439	267722	121409
3440	267758	121312
3441	267831	121232
3442	267935	121166
3443	268024	121093
3444	268071	121001
3445	268150	120924
3446	268222	120844
3447	268304	120768
3448	268380	120689
3449	268451	120608
3450	268540	120535
3451	268627	120462
3452	268709	120386
3453	268789	120309
3454	268851	120224
3455	268946	120154
3456	269021	120075
3457	269106	120000
3458	269198	119928
3459	269276	119851
3460	269375	119783
3461	269457	119706
3462	269538	119630
3463	269634	119560
3464	269716	119484
3465	269799	119409
3466	269880	119332
3467	269924	119239
3468	270005	119163
3469	270078	119083
3470	270154	119004
3471	270207	118916
3472	270271	118832
3473	270363	118760
3474	270454	118688
3475	270524	118607
3476	270590	118524
3477	270680	118451
3478	270768	118378
3479	270854	118304
3480	270927	118224
3481	271013	118150
3482	271109	118080
3483	271187	118002
3484	271269	117926
3485	271349	117849
3486	271425	117770
3487	271491	117687
3488	271540	117597
3489	271637	117528
3490	271737	117459
3491	271834	117390
3492	271922	117316
3493	272020	117247
3494	272114	117176
3495	272183	117095
3496	272245	117010
3497	272328	116934
3498	272417	116861
3499	272509	116789
3500	272581	116709
3501	272670	116636
3502	272747	116557
3503	272786	116463
3504	272849	116379
3505	272932	116303
3506	273022	116230
3507	273105	116155
3508	273195	116082
3509	273277	116006
3510	273364	115932
3511	273443	115855
3512	273486	115762
3513	273569	115686
3514	273659	115614
3515	273724	115531
3516	273816	115459
3517	273898	115382
3518	273980	115307
3519	274068	115233
3520	274143	115154
3521	274216	115074
3522	274298	114998
3523	274371	114918
3524	274451	114841
3525	274533	114765
3526	274619	114690
3527	274695	114612
3528	274779	114537
3529	274856	114458
3530	274941	114383
3531	275014	114303
3532	275103	114230
3533	275189	114156
3534	275273	114080
3535	275342	113999
3536	275428	113924
3537	275496	113842
3538	275582	113768
3539	275640	113682
3540	275712	113601
3541	275793	113525
3542	275866	113445
3543	275940	113366
3544	276017	113287
3545	276088	113207
3546	276172	113131
3547	276261	113058
3548	276345	112982
3549	276413	112901
3550	276501	112827
3551	276588	112753
3552	276678	112680
3553	276745	112598
3554	276824	112520
3555	276899	112441
3556	276983	112366
3557	277037	112278
3558	277127	112206
3559	277191	112122
3560	277281	112049
3561	277352	111968
3562	277444	111896
3563	277546	111828
3564	277633	111754
3565	277716	111678
3566	277804	111604
3567	277893	111531
3568	277975	111454
3569	278060	111380
3570	278140	111302
3571	278208	111221
3572	278300	111148
3573	278390	111075
3574	278479	111002
3575	278561	110925
3576	278650	110852
3577	278736	110777
3578	278820	110702
3579	278890	110621
3580	278972	110545
3581	279061	110471
3582	279139	110393
3583	279213	110314
3584	279298	110239
3585	279385	110164
3586	279452	110082
3587	279541	110009
3588	279600	109923
3589	279683	109847
3590	279759	109769
3591	279839	109691
3592	279919	109615
3593	279988	109533
3594	280064	109455
3595	280133	109373
3596	280219	109298
3597	280307	109225
3598	280379	109144
3599	280466	109070
3600	280519	108982
3601	280611	108910
3602	280677	108827
3603	280751	108748
3604	280838	108673
3605	280948	108608
3606	281034	108533
3607	281087	108446
3608	281161	108366
3609	281229	108285
3610	281318	108211
3611	281400	108134
3612	281472	108054
3613	281561	107981
3614	281633	107901
3615	281700	107818
3616	281800	107749
3617	281892	107677
3618	281994	107608
3619	282066	107528
3620	282159	107455
3621	282245	107380
3622	282327	107304
3623	282412	107229
3624	282502	107155
3625	282586	107080
3626	282665	107002
3627	282756	106930
3628	282827	106849
3629	282906	106771
3630	282993	106697
3631	283068	106618
3632	283150	106542
3633	283238	106467
3634	283285	106378
3635	283321	106284
3636	283389	106203
3637	283459	106121
3638	283526	106039
3639	283616	105966
3640	283694	105888
3641	283773	105811
3642	283818	105721
3643	283889	105640
3644	283954	105558
3645	284026	105477
3646	284063	105384
3647	284149	105309
3648	284217	105228
3649	284254	105135
3650	284330	105056
3651	284424	104984
3652	284511	104910
3653	284583	104830
3654	284639	104744
3655	284712	104664
3656	284795	104588
3657	284891	104517
3658	284980	104443
3659	285026	104354
3660	285100	104274
3661	285181	104197
3662	285261	104120
3663	285352	104047
3664	285432	103970
3665	285490	103885
3666	285560	103804
3667	285647	103730
3668	285716	103649
3669	285803	103574
3670	285888	103499
3671	285976	103425
3672	286044	103343
3673	286094	103255
3674	286187	103183
3675	286252	103100
3676	286327	103021
3677	286408	102944
3678	286486	102867
3679	286573	102792
3680	286643	102711
3681	286718	102633
3682	286795	102554
3683	286888	102482
3684	286936	102393
3685	287022	102319
3686	287097	102240
3687	287189	102167
3688	287262	102087
3689	287345	102011
3690	287416	101931
3691	287508	101858
3692	287587	101780
3693	287664	101702
3694	287749	101627
3695	287829	101550
3696	287924	101478
3697	288017	101405
3698	288084	101324
3699	288176	101251
3700	288256	101173
3701	288322	101092
3702	288370	101003
3703	288459	100929
3704	288543	100854
3705	288627	100778
3706	288700	100698
3707	288767	100617
3708	288843	100538
3709	288920	100460
3710	288986	100378
3711	289052	100296
3712	289138	100221
3713	289232	100148
3714	289327	100076
3715	289393	99995
3716	289439	99906
3717	289533	99833
3718	289601	99752
3719	289681	99675
3720	289754	99595
3721	289827	99516
3722	289901	99436
3723	289985	99361
3724	290073	99286
3725	290165	99213
3726	290246	99137
3727	290320	99057
3728	290394	98978
3729	290467	98899
3730	290556	98824
3731	290632	98746
3732	290702	98666
3733	290786	98590
3734	290876	98516
3735	290953	98438
3736	291044	98364
3737	291124	98287
3738	291195	98207
3739	291267	98127
3740	291340	98047
3741	291425	97972
3742	291496	97892
3743	291566	97812
3744	291638	97732
3745	291713	97653
3746	291789	97574
3747	291856	97493
3748	291946	97419
3749	292022	97340
3750	292088	97258
3751	292170	97182
3752	292256	97107
3753	292343	97032
3754	292426	96956
3755	292509	96880
3756	292577	96798
3757	292663	96723
3758	292750	96648
3759	292834	96573
3760	292924	96499
3761	293011	96424
3762	293100	96350
3763	293175	96271
3764	293252	96193
3765	293297	96104
3766	293373	96025
3767	293442	95944
3768	293513	95865
3769	293548	95773
3770	293630	95696
3771	293709	95619
3772	293789	95542
3773	293868	95464
3774	293947	95387
3775	294028	95309
3776	294110	95233
3777	294199	95159
3778	294289	95085
3779	294367	95007
3780	294458	94933
3781	294553	94861
3782	294646	94788
3783	294716	94708
3784	294783	94626
3785	294863	94549
3786	294942	94471
3787	295020	94394
3788	295109	94319
3789	295206	94247
3790	295247	94158
3791	295330	94082
3792	295428	94010
3793	295501	93931
3794	295574	93851
3795	295641	93770
3796	295726	93694
3797	295814	93620
3798	295900	93544
3799	295983	93468
3800	296068	93392
3801	296143	93314
3802	296217	93234
3803	296303	93159
3804	296355	93073
3805	296436	92996
3806	296479	92907
3807	296571	92834
3808	296645	92755
3809	296731	92680
3810	296821	92605
3811	296900	92528
3812	296992	92454
3813	297080	92380
3814	297156	92301
3815	297229	92222
3816	297309	92145
3817	297397	92070
3818	297485	91995
3819	297570	91919
3820	297640	91839
3821	297728	91764
3822	297796	91683
3823	297874	91605
3824	297945	91525
3825	297990	91437
3826	298078	91362
3827	298113	91272
3828	298197	91195
3829	298282	91120
3830	298366	91044
3831	298443	90965
3832	298507	90884
3833	298585	90806
3834	298664	90728
3835	298756	90655
3836	298848	90581
3837	298933	90505
3838	299017	90429
3839	299067	90343
3840	299150	90267
3841	299243	90193
3842	299319	90115
3843	299386	90034
3844	299481	89961
3845	299550	89880
3846	299626	89802
3847	299705	89724
3848	299778	89645
3849	299864	89569
3850	299935	89490
3851	300026	89415
3852	300107	89339
3853	300179	89259
3854	300260	89182
3855	300302	89093
3856	300367	89012
3857	300440	88932
3858	300529	88858
3859	300615	88782
3860	300700	88706
3861	300778	88629
3862	300830	88543
3863	300915	88467
3864	300997	88391
3865	301086	88316
3866	301169	88240
3867	301252	88163
3868	301323	88083
3869	301404	88007
3870	301474	87926
3871	301559	87850
3872	301640	87773
3873	301704	87691
3874	301785	87615
3875	301869	87538
3876	301938	87458
3877	302013	87379
3878	302109	87307
3879	302179	87226
3880	302251	87147
3881	302326	87068
3882	302394	86988
3883	302476	86911
3884	302544	86830
3885	302624	86753
3886	302714	86679
3887	302802	86604
3888	302885	86527
3889	302961	86449
3890	303037	86370
3891	303127	86296
3892	303197	86216
3893	303294	86143
3894	303367	86064
3895	303455	85989
3896	303539	85913
3897	303615	85834
3898	303709	85761
3899	303777	85680
3900	303837	85597
3901	303919	85521
3902	303999	85443
3903	304072	85364
3904	304125	85279
3905	304208	85203
3906	304300	85129
3907	304377	85051
3908	304463	84975
3909	304543	84898
3910	304630	84822
3911	304713	84746
3912	304800	84671
3913	304901	84599
3914	304983	84522
3915	305073	84448
3916	305159	84372
3917	305257	84300
3918	305337	84223
3919	305414	84144
3920	305490	84066
3921	305564	83987
3922	305638	83908
3923	305730	83834
3924	305799	83753
3925	305846	83667
3926	305929	83591
3927	306018	83516
3928	306078	83433
3929	306157	83355
3930	306232	83277
3931	306302	83197
3932	306369	83116
3933	306433	83034
3934	306516	82958
3935	306590	82879
3936	306673	82802
3937	306765	82728
3938	306852	82653
3939	306937	82577
3940	307027	82502
3941	307073	82415
3942	307169	82342
3943	307243	82264
3944	307319	82185
3945	307398	82107
3946	307461	82025
3947	307536	81947
3948	307610	81868
3949	307698	81793
3950	307791	81719
3951	307880	81644
3952	307978	81571
3953	308043	81490
3954	308121	81412
3955	308203	81335
3956	308282	81258
3957	308351	81177
3958	308443	81103
3959	308524	81026
3960	308603	80949
3961	308688	80872
3962	308763	80794
3963	308853	80719
3964	308933	80642
3965	309016	80565
3966	309092	80487
3967	309176	80410
3968	309253	80332
3969	309324	80252
3970	309395	80173
3971	309478	80096
3972	309575	80023
3973	309651	79945
3974	309726	79866
3975	309815	79791
3976	309897	79714
3977	309987	79639
3978	310064	79561
3979	310130	79480
3980	310211	79403
3981	310303	79329
3982	310364	79247
3983	310429	79165
3984	310520	79091
3985	310596	79012
3986	310678	78935
3987	310750	78856
3988	310826	78778
3989	310916	78703
3990	310999	78626
3991	311083	78550
3992	311162	78472
3993	311251	78397
3994	311335	78320
3995	311417	78244
3996	311488	78164
3997	311570	78087
3998	311657	78011
3999	311746	77936
4000	311817	77857
4001	311896	77779
4002	311962	77698
4003	312060	77625
4004	312154	77551
4005	312232	77473
4006	312304	77394
4007	312394	77319
4008	312472	77241
4009	312562	77166
4010	312652	77091
4011	312727	77012
4012	312789	76930
4013	312871	76853
4014	312956	76777
4015	313037	76700
4016	313134	76627
4017	313202	76546
4018	313291	76471
4019	313376	76395
4020	313457	76318
4021	313539	76241
4022	313630	76166
4023	313703	76087
4024	313796	76012
4025	313863	75932
4026	313946	75855
4027	314020	75776
4028	314110	75701
4029	314184	75622
4030	314262	75544
4031	314339	75466
4032	314426	75390
4033	314514	75314
4034	314597	75238
4035	314678	75161
4036	314751	75081
4037	314824	75002
4038	314931	74931
4039	315007	74853
4040	315096	74777
4041	315176	74700
4042	315214	74612
4043	315294	74535
4044	315368	74456
4045	315448	74379
4046	315535	74303
4047	315622	74227
4048	315693	74147
4049	315776	74071
4050	315864	73995
4051	315945	73918
4052	316028	73841
4053	316099	73761
4054	316194	73687
4055	316283	73612
4056	316370	73536
4057	316464	73462
4058	316542	73384
4059	316616	73305
4060	316700	73228
4061	316785	73152
4062	316857	73073
4063	316936	72995
4064	317014	72917
4065	317098	72840
4066	317180	72763
4067	317272	72688
4068	317342	72608
4069	317425	72532
4070	317510	72455
4071	317598	72380
4072	317683	72303
4073	317756	72224
4074	317831	72145
4075	317913	72068
4076	317996	71991
4077	318065	71911
4078	318151	71835
4079	318238	71759
4080	318334	71685
4081	318407	71606
4082	318481	71527
4083	318566	71451
4084	318649	71374
4085	318738	71298
4086	318815	71220
4087	318881	71139
4088	318967	71063
4089	319053	70987
4090	319141	70911
4091	319235	70837
4092	319305	70757
4093	319383	70679
4094	319451	70599
4095	319529	70521
4096	319623	70446
4097	319663	70360
4098	319752	70284
4099	319828	70206
4100	319917	70130
4101	319992	70051
4102	320073	69974
4103	320167	69900
4104	320251	69823
4105	320335	69746
4106	320405	69667
4107	320500	69592
4108	320586	69516
4109	320649	69435
4110	320739	69359
4111	320804	69278
4112	320882	69200
4113	320969	69124
4114	321055	69048
4115	321140	68971
4116	321223	68894
4117	321312	68819
4118	321393	68741
4119	321473	68664
4120	321553	68586
4121	321627	68507
4122	321724	68433
4123	321809	68357
4124	321896	68281
4125	321980	68204
4126	322049	68124
4127	322138	68048
4128	322209	67969
4129	322285	67890
4130	322381	67816
4131	322469	67740
4132	322551	67663
4133	322622	67583
4134	322704	67506
4135	322783	67428
4136	322824	67342
4137	322884	67261
4138	322970	67184
4139	323058	67108
4140	323150	67033
4141	323225	66954
4142	323297	66875
4143	323390	66800
4144	323490	66727
4145	323557	66646
4146	323645	66570
4147	323732	66494
4148	323827	66420
4149	323898	66340
4150	323983	66263
4151	324051	66184
4152	324142	66108
4153	324225	66031
4154	324310	65954
4155	324386	65876
4156	324468	65799
4157	324539	65719
4158	324627	65643
4159	324712	65566
4160	324796	65490
4161	324878	65412
4162	324965	65336
4163	325054	65260
4164	325127	65181
4165	325191	65100
4166	325278	65024
4167	325367	64948
4168	325445	64870
4169	325533	64794
4170	325620	64718
4171	325708	64642
4172	325796	64565
4173	325854	64483
4174	325909	64401
4175	325979	64321
4176	326048	64241
4177	326133	64165
4178	326225	64089
4179	326314	64013
4180	326382	63933
4181	326476	63858
4182	326532	63776
4183	326619	63700
4184	326691	63620
4185	326750	63539
4186	326823	63460
4187	326909	63383
4188	326984	63304
4189	327066	63227
4190	327159	63152
4191	327238	63074
4192	327307	62994
4193	327395	62918
4194	327470	62839
4195	327554	62763
4196	327644	62687
4197	327721	62609
4198	327807	62532
4199	327888	62454
4200	327968	62377
4201	328042	62298
4202	328114	62219
4203	328193	62141
4204	328259	62061
4205	328338	61983
4206	328406	61903
4207	328500	61828
4208	328594	61752
4209	328676	61675
4210	328752	61597
4211	328847	61522
4212	328928	61444
4213	328994	61364
4214	329064	61284
4215	329148	61207
4216	329249	61134
4217	329318	61054
4218	329389	60975
4219	329473	60897
4220	329546	60818
4221	329624	60740
4222	329670	60656
4223	329762	60581
4224	329803	60496
4225	329886	60419
4226	329977	60343
4227	330056	60265
4228	330123	60185
4229	330199	60107
4230	330266	60027
4231	330356	59951
4232	330441	59874
4233	330525	59797
4234	330611	59720
4235	330687	59642
4236	330768	59564
4237	330833	59484
4238	330926	59409
4239	331001	59330
4240	331068	59250
4241	331144	59171
4242	331213	59092
4243	331288	59013
4244	331383	58938
4245	331469	58861
4246	331561	58786
4247	331649	58710
4248	331740	58634
4249	331820	58556
4250	331889	58476
4251	331969	58399
4252	332054	58322
4253	332136	58244
4254	332210	58166
4255	332279	58086
4256	332364	58009
4257	332432	57929
4258	332530	57855
4259	332617	57778
4260	332705	57702
4261	332799	57627
4262	332872	57547
4263	332957	57471
4264	333027	57391
4265	333118	57315
4266	333200	57238
4267	333270	57158
4268	333356	57082
4269	333421	57001
4270	333493	56922
4271	333552	56841
4272	333628	56762
4273	333711	56685
4274	333799	56609
4275	333887	56532
4276	333961	56454
4277	334033	56374
4278	334124	56299
4279	334198	56220
4280	334294	56145
4281	334382	56068
4282	334474	55993
4283	334550	55914
4284	334622	55835
4285	334707	55758
4286	334794	55681
4287	334874	55604
4288	334969	55528
4289	335033	55448
4290	335130	55373
4291	335211	55295
4292	335301	55219
4293	335390	55143
4294	335474	55066
4295	335558	54989
4296	335653	54913
4297	335738	54836
4298	335816	54758
4299	335900	54681
4300	335989	54605
4301	336071	54527
4302	336161	54451
4303	336260	54376
4304	336345	54299
4305	336438	54223
4306	336520	54146
4307	336602	54068
4308	336675	53989
4309	336757	53912
4310	336846	53836
4311	336938	53760
4312	337011	53681
4313	337082	53601
4314	337155	53522
4315	337226	53443
4316	337293	53363
4317	337380	53287
4318	337452	53207
4319	337516	53127
4320	337587	53048
4321	337663	52969
4322	337742	52891
4323	337827	52814
4324	337914	52738
4325	337989	52659
4326	338077	52582
4327	338156	52504
4328	338248	52428
4329	338310	52348
4330	338408	52273
4331	338469	52192
4332	338559	52116
4333	338634	52037
4334	338728	51961
4335	338799	51882
4336	338883	51805
4337	338943	51724
4338	339024	51646
4339	339091	51566
4340	339147	51485
4341	339214	51405
4342	339287	51326
4343	339365	51248
4344	339452	51171
4345	339525	51092
4346	339599	51014
4347	339669	50934
4348	339750	50857
4349	339842	50781
4350	339920	50702
4351	340008	50626
4352	340088	50548
4353	340162	50469
4354	340232	50390
4355	340289	50309
4356	340377	50232
4357	340462	50155
4358	340525	50075
4359	340614	49998
4360	340704	49922
4361	340791	49845
4362	340863	49766
4363	340956	49690
4364	341033	49611
4365	341122	49535
4366	341199	49457
4367	341276	49378
4368	341368	49302
4369	341456	49225
4370	341524	49146
4371	341610	49069
4372	341706	48993
4373	341791	48916
4374	341882	48840
4375	341958	48761
4376	342020	48681
4377	342112	48605
4378	342190	48527
4379	342276	48450
4380	342354	48371
4381	342446	48295
4382	342535	48219
4383	342616	48141
4384	342703	48064
4385	342779	47986
4386	342872	47909
4387	342945	47831
4388	343016	47751
4389	343099	47674
4390	343180	47596
4391	343257	47518
4392	343324	47438
4393	343406	47360
4394	343480	47282
4395	343558	47204
4396	343651	47128
4397	343733	47050
4398	343818	46973
4399	343897	46895
4400	343989	46818
4401	344072	46741
4402	344150	46663
4403	344247	46587
4404	344317	46508
4405	344403	46431
4406	344491	46354
4407	344581	46277
4408	344639	46196
4409	344713	46118
4410	344772	46037
4411	344858	45960
4412	344936	45882
4413	345012	45803
4414	345103	45727
4415	345198	45651
4416	345284	45574
4417	345378	45498
4418	345459	45420
4419	345540	45342
4420	345619	45264
4421	345714	45188
4422	345792	45110
4423	345876	45032
4424	345957	44954
4425	346038	44877
4426	346134	44801
4427	346217	44723
4428	346284	44643
4429	346361	44565
4430	346443	44487
4431	346531	44411
4432	346620	44334
4433	346700	44256
4434	346771	44177
4435	346861	44100
4436	346944	44022
4437	347013	43943
4438	347130	43870
4439	347253	43797
4440	347340	43720
4441	347431	43644
4442	347503	43565
4443	347576	43486
4444	347652	43407
4445	347745	43331
4446	347838	43254
4447	347949	43180
4448	348060	43106
4449	348167	43031
4450	348249	42954
4451	348340	42877
4452	348433	42801
4453	348513	42722
4454	348593	42645
4455	348668	42566
4456	348760	42489
4457	348847	42412
4458	348944	42336
4459	349045	42261
4460	349134	42184
4461	349223	42107
4462	349270	42025
4463	349346	41946
4464	349443	41870
4465	349531	41793
4466	349607	41715
4467	349693	41637
4468	349778	41560
4469	349858	41482
4470	349907	41400
4471	349971	41320
4472	350074	41245
4473	350162	41168
4474	350251	41090
4475	350331	41012
4476	350413	40935
4477	350533	40861
4478	350629	40785
4479	350729	40709
4480	350828	40633
4481	350920	40557
4482	351025	40481
4483	351153	40409
4484	351253	40333
4485	351365	40258
4486	351493	40186
4487	351585	40109
4488	351650	40029
4489	351717	39950
4490	351798	39872
4491	351878	39793
4492	351975	39717
4493	352048	39638
4494	352122	39559
4495	352204	39481
4496	352290	39404
4497	352365	39325
4498	352461	39249
4499	352549	39172
4500	352634	39094
4501	352723	39017
4502	352804	38939
4503	352869	38859
4504	352973	38784
4505	353058	38706
4506	353162	38630
4507	353246	38553
4508	353331	38475
4509	353408	38396
4510	353492	38319
4511	353584	38242
4512	353669	38164
4513	353748	38086
4514	353839	38009
4515	353933	37932
4516	354024	37855
4517	354107	37777
4518	354196	37700
4519	354304	37625
4520	354376	37546
4521	354462	37468
4522	354551	37391
4523	354641	37314
4524	354741	37238
4525	354838	37161
4526	354913	37082
4527	355007	37006
4528	355099	36929
4529	355178	36850
4530	355276	36774
4531	355366	36697
4532	355471	36621
4533	355583	36546
4534	355696	36471
4535	355826	36398
4536	355992	36328
4537	356183	36261
4538	356359	36193
4539	356462	36117
4540	356523	36037
4541	356607	35959
4542	356703	35882
4543	356801	35805
4544	356912	35730
4545	357042	35657
4546	357152	35581
4547	357242	35504
4548	357345	35428
4549	357442	35351
4550	357545	35275
4551	357630	35197
4552	357726	35120
4553	357806	35042
4554	357888	34963
4555	357974	34886
4556	358067	34808
4557	358140	34729
4558	358232	34652
4559	358324	34575
4560	358403	34496
4561	358478	34417
4562	358555	34338
4563	358683	34265
4564	358790	34189
4565	358880	34111
4566	358976	34034
4567	359053	33955
4568	359147	33878
4569	359219	33799
4570	359315	33722
4571	359403	33644
4572	359537	33571
4573	359624	33493
4574	359718	33416
4575	359796	33337
4576	359883	33259
4577	359964	33181
4578	360047	33103
4579	360130	33025
4580	360193	32945
4581	360282	32867
4582	360361	32788
4583	360444	32710
4584	360533	32632
4585	360586	32551
4586	360671	32473
4587	360756	32395
4588	360846	32318
4589	360934	32240
4590	361031	32163
4591	361116	32085
4592	361202	32007
4593	361281	31928
4594	361356	31849
4595	361425	31770
4596	361512	31692
4597	361594	31613
4598	361694	31537
4599	361774	31458
4600	361845	31379
4601	361916	31300
4602	361975	31219
4603	362063	31141
4604	362168	31065
4605	362247	30986
4606	362322	30907
4607	362399	30829
4608	362464	30749
4609	362534	30669
4610	362619	30591
4611	362695	30512
4612	362778	30434
4613	362864	30356
4614	362942	30278
4615	363022	30199
4616	363106	30121
4617	363179	30042
4618	363247	29962
4619	363344	29885
4620	363425	29807
4621	363512	29729
4622	363589	29650
4623	363719	29575
4624	363798	29497
4625	363868	29417
4626	363944	29338
4627	364034	29261
4628	364104	29181
4629	364180	29102
4630	364274	29025
4631	364367	28948
4632	364443	28869
4633	364523	28790
4634	364600	28711
4635	364682	28633
4636	364757	28554
4637	364834	28475
4638	364916	28397
4639	364991	28318
4640	365070	28239
4641	365155	28161
4642	365225	28082
4643	365313	28004
4644	365392	27925
4645	365467	27846
4646	365558	27768
4647	365638	27690
4648	365727	27612
4649	365814	27534
4650	365885	27455
4651	365978	27377
4652	366068	27299
4653	366134	27220
4654	366199	27140
4655	366295	27063
4656	366379	26984
4657	366461	26906
4658	366578	26830
4659	366679	26753
4660	366760	26674
4661	366834	26595
4662	366921	26517
4663	367032	26441
4664	367114	26362
4665	367184	26283
4666	367277	26206
4667	367371	26128
4668	367462	26050
4669	367536	25971
4670	367610	25892
4671	367695	25814
4672	367776	25735
4673	367870	25658
4674	367936	25578
4675	368015	25499
4676	368120	25422
4677	368244	25347
4678	368342	25269
4679	368437	25192
4680	368514	25113
4681	368577	25033
4682	368664	24955
4683	368757	24877
4684	368847	24799
4685	368928	24721
4686	369009	24642
4687	369083	24563
4688	369156	24484
4689	369249	24406
4690	369350	24329
4691	369439	24251
4692	369536	24173
4693	369620	24095
4694	369696	24016
4695	369784	23938
4696	369872	23860
4697	369947	23781
4698	370037	23703
4699	370137	23625
4700	370222	23547
4701	370327	23470
4702	370409	23391
4703	370486	23312
4704	370581	23235
4705	370668	23156
4706	370736	23077
4707	370827	22999
4708	370909	22920
4709	370982	22841
4710	371112	22766
4711	371197	22687
4712	371276	22609
4713	371368	22531
4714	371444	22452
4715	371527	22373
4716	371596	22294
4717	371688	22216
4718	371803	22139
4719	371913	22062
4720	371988	21983
4721	372079	21905
4722	372159	21826
4723	372249	21748
4724	372331	21670
4725	372397	21590
4726	372476	21511
4727	372564	21433
4728	372647	21354
4729	372725	21276
4730	372817	21198
4731	372911	21120
4732	372989	21041
4733	373063	20962
4734	373141	20883
4735	373231	20805
4736	373317	20726
4737	373405	20648
4738	373470	20568
4739	373551	20490
4740	373645	20412
4741	373728	20333
4742	373799	20254
4743	373873	20175
4744	373961	20096
4745	374033	20017
4746	374121	19939
4747	374219	19861
4748	374322	19784
4749	374404	19705
4750	374471	19626
4751	374542	19546
4752	374639	19468
4753	374704	19389
4754	374790	19310
4755	374864	19231
4756	374933	19152
4757	375022	19074
4758	375101	18995
4759	375193	18917
4760	375282	18839
4761	375370	18760
4762	375457	18682
4763	375566	18604
4764	375631	18525
4765	375731	18447
4766	375834	18369
4767	375959	18293
4768	376052	18215
4769	376135	18136
4770	376212	18057
4771	376293	17978
4772	376358	17899
