iter	RMSE
3219	8.697988256
3220	8.69797452
3221	8.697936058
3222	8.697918903
3223	8.697893073
3224	8.697876497
3225	8.69785348
3226	8.697830511
3227	8.697806048
3228	8.697784337
3229	8.697760881
3230	8.697738487
3231	8.697694858
3232	8.69765583
3233	8.697635485
3234	8.697610981
3235	8.697587294
3236	8.697560833
3237	8.697541097
3238	8.697515449
3239	8.69749504
3240	8.697472632
3241	8.697447079
3242	8.697414724
3243	8.697409718
3244	8.697400045
3245	8.697399609
3246	8.697380672
3247	8.697350777
3248	8.697326183
3249	8.697301923
3250	8.697284839
3251	8.697264143
3252	8.697233198
3253	8.697210279
3254	8.697184049
3255	8.697154351
3256	8.697139694
3257	8.697115898
3258	8.697082778
3259	8.697064568
3260	8.697032004
3261	8.697006175
3262	8.696983112
3263	8.69693031
3264	8.69692135
3265	8.696899345
3266	8.696874919
3267	8.696841774
3268	8.696839003
3269	8.696822307
3270	8.696805081
3271	8.696792051
3272	8.696766657
3273	8.696741475
3274	8.696724579
3275	8.696711706
3276	8.696686773
3277	8.696677484
3278	8.696655254
3279	8.696635412
3280	8.696634256
3281	8.69661674
3282	8.696604547
3283	8.696581181
3284	8.696580734
3285	8.696547158
3286	8.696545938
3287	8.696523901
3288	8.696496534
3289	8.696461379
3290	8.69643996
3291	8.696429052
3292	8.696416829
3293	8.696399272
3294	8.696385445
3295	8.696373226
3296	8.696323391
3297	8.696284751
3298	8.696284513
3299	8.696254458
3300	8.696232926
3301	8.696226525
3302	8.696205463
3303	8.696178967
3304	8.696161003
3305	8.696122783
3306	8.696118803
3307	8.696106505
3308	8.696078692
3309	8.696054209
3310	8.696031952
3311	8.696000201
3312	8.695991678
3313	8.695972112
3314	8.695946135
3315	8.695925194
3316	8.695918623
3317	8.695896097
3318	8.695874828
3319	8.695858204
3320	8.695856512
3321	8.695827255
3322	8.69582229
3323	8.695792986
3324	8.695770074
3325	8.695762254
3326	8.695749624
3327	8.69573127
3328	8.695711832
3329	8.695681599
3330	8.69564826
3331	8.695619484
3332	8.695596554
3333	8.695566927
3334	8.695564665
3335	8.695551215
3336	8.695525342
3337	8.695498687
3338	8.695472233
3339	8.695445818
3340	8.695423227
3341	8.695397802
3342	8.695368928
3343	8.695344122
3344	8.695317986
3345	8.695292821
3346	8.695272486
3347	8.695253443
3348	8.695239253
3349	8.695208316
3350	8.695187126
3351	8.695175829
3352	8.695169402
3353	8.695149799
3354	8.69514589
3355	8.695124898
3356	8.695115695
3357	8.695085661
3358	8.695073818
3359	8.69505046
3360	8.695050214
3361	8.695024401
3362	8.694988435
3363	8.69495884
3364	8.694937863
3365	8.694907025
3366	8.694894411
3367	8.694877874
3368	8.694857545
3369	8.694839606
3370	8.694817305
3371	8.694800447
3372	8.694777157
3373	8.694758245
3374	8.694733258
3375	8.694714562
3376	8.694713653
3377	8.69471139
3378	8.694688143
3379	8.694678479
3380	8.694649937
3381	8.694622787
3382	8.694601472
3383	8.694590394
3384	8.694576342
3385	8.694570658
3386	8.694550288
3387	8.694527333
3388	8.694501054
3389	8.694476614
3390	8.694462141
3391	8.694437359
3392	8.694407668
3393	8.694374215
3394	8.694358778
3395	8.69433695
3396	8.694300868
3397	8.694276596
3398	8.694258467
3399	8.694239731
3400	8.694215942
3401	8.694175075
3402	8.694146572
3403	8.694144789
3404	8.694123352
3405	8.694098925
3406	8.694083162
3407	8.694056674
3408	8.694050537
3409	8.694048245
3410	8.694017921
3411	8.693999121
3412	8.693993357
3413	8.693965573
3414	8.693952545
3415	8.693926185
3416	8.693903919
3417	8.693877292
3418	8.693876794
3419	8.693854798
3420	8.693812086
3421	8.693790883
3422	8.693776233
3423	8.693775908
3424	8.693737287
3425	8.693719743
3426	8.693700144
3427	8.693693599
3428	8.693667238
3429	8.693665
3430	8.693643297
3431	8.693619944
3432	8.693601708
3433	8.693595618
3434	8.693577135
3435	8.693553071
3436	8.693541503
3437	8.693523879
3438	8.693498575
3439	8.693478891
3440	8.693448877
3441	8.693426692
3442	8.693406299
3443	8.693381585
3444	8.693354738
3445	8.693346795
3446	8.693323525
3447	8.693297917
3448	8.693295447
3449	8.693283865
3450	8.693257346
3451	8.6932355
3452	8.693234646
3453	8.693203033
3454	8.693199056
3455	8.693164507
3456	8.693143417
3457	8.693136219
3458	8.693110671
3459	8.693103605
3460	8.693094662
3461	8.693072795
3462	8.693054992
3463	8.693045353
3464	8.693028459
3465	8.692998714
3466	8.692975648
3467	8.692954254
3468	8.692923158
3469	8.692898193
3470	8.692860523
3471	8.692838921
3472	8.692805442
3473	8.692780427
3474	8.69274772
3475	8.692733964
3476	8.692702402
3477	8.692688023
3478	8.692686302
3479	8.692667657
3480	8.692660412
3481	8.692638023
3482	8.692615726
3483	8.692605565
3484	8.692576308
3485	8.692552944
3486	8.69253583
3487	8.692518538
3488	8.692499445
3489	8.692484492
3490	8.69245539
3491	8.692432499
3492	8.692401092
3493	8.692392213
3494	8.692360756
3495	8.692358727
3496	8.692341284
3497	8.692324655
3498	8.692304439
3499	8.6922766
3500	8.692252819
3501	8.692231384
3502	8.692208766
3503	8.692182166
3504	8.692182128
3505	8.692157441
3506	8.692140265
3507	8.69211753
3508	8.692083
3509	8.692057652
3510	8.692043357
3511	8.692018291
3512	8.69199309
3513	8.691977252
3514	8.691947537
3515	8.691919794
3516	8.691919292
3517	8.691903332
3518	8.691882164
3519	8.691868253
3520	8.691867017
3521	8.691846134
3522	8.691827578
3523	8.691788699
3524	8.691759527
3525	8.691733662
3526	8.691705076
3527	8.691677677
3528	8.691656235
3529	8.691628009
3530	8.691627306
3531	8.691603028
3532	8.69156635
3533	8.691543073
3534	8.691519115
3535	8.691496862
3536	8.69147169
3537	8.691458369
3538	8.691455253
3539	8.691436914
3540	8.691420022
3541	8.691395337
3542	8.691364829
3543	8.691348726
3544	8.691329228
3545	8.691301422
3546	8.691280079
3547	8.691271593
3548	8.691266521
3549	8.691246821
3550	8.69123153
3551	8.691210644
3552	8.691183392
3553	8.691158851
3554	8.691157865
3555	8.691147247
3556	8.691140884
3557	8.69111175
3558	8.691086916
3559	8.69105424
3560	8.691023971
3561	8.691019734
3562	8.69099611
3563	8.690976339
3564	8.690957015
3565	8.690926963
3566	8.690900963
3567	8.690869415
3568	8.690851043
3569	8.690850637
3570	8.690818745
3571	8.690789461
3572	8.690767048
3573	8.69076454
3574	8.690748029
3575	8.690738291
3576	8.690715548
3577	8.690680694
3578	8.690665156
3579	8.690643159
3580	8.690618046
3581	8.69061761
3582	8.690591648
3583	8.690566613
3584	8.6905634
3585	8.690537603
3586	8.690521142
3587	8.690502735
3588	8.690472908
3589	8.690466535
3590	8.690440187
3591	8.690432835
3592	8.690420414
3593	8.690417902
3594	8.690395661
3595	8.690369812
3596	8.690339277
3597	8.690304824
3598	8.690302013
3599	8.690275245
3600	8.690265162
3601	8.690263458
3602	8.690245283
3603	8.690230127
3604	8.690224111
3605	8.69019618
3606	8.690173304
3607	8.690141532
3608	8.690113175
3609	8.690109467
3610	8.690086763
3611	8.69008336
3612	8.690067179
3613	8.690041958
3614	8.690038046
3615	8.690027715
3616	8.68999062
3617	8.689982767
3618	8.689970916
3619	8.689949996
3620	8.689948967
3621	8.689946319
3622	8.689922683
3623	8.689917641
3624	8.689897548
3625	8.689889946
3626	8.689878796
3627	8.689851223
3628	8.689833889
3629	8.689810973
3630	8.689789858
3631	8.689772975
3632	8.689745135
3633	8.689738548
3634	8.689716096
3635	8.689675868
3636	8.68967495
3637	8.689650456
3638	8.689629877
3639	8.689617481
3640	8.689615542
3641	8.689607435
3642	8.689606868
3643	8.689591209
3644	8.689582435
3645	8.689555605
3646	8.689552829
3647	8.689524751
3648	8.689521529
3649	8.689501078
3650	8.689469625
3651	8.689453074
3652	8.689424316
3653	8.68940921
3654	8.689383621
3655	8.689356537
3656	8.689331354
3657	8.689303765
3658	8.689303433
3659	8.689282866
3660	8.689250314
3661	8.689226885
3662	8.689200328
3663	8.689178914
3664	8.689164541
3665	8.689148221
3666	8.689132061
3667	8.689099091
3668	8.689069131
3669	8.689066389
3670	8.689046796
3671	8.689029819
3672	8.68898212
3673	8.688972682
3674	8.688958245
3675	8.688942202
3676	8.688936706
3677	8.688935237
3678	8.688914466
3679	8.688894458
3680	8.688864768
3681	8.688847429
3682	8.688835008
3683	8.688802526
3684	8.688785421
3685	8.688760749
3686	8.688759031
3687	8.688725454
3688	8.688705711
3689	8.688697168
3690	8.688679787
3691	8.688675287
3692	8.688657307
3693	8.688652542
3694	8.688629
3695	8.688606312
3696	8.688581161
3697	8.688560412
3698	8.688526449
3699	8.688511516
3700	8.688507923
3701	8.68848287
3702	8.688477626
3703	8.688455335
3704	8.688433158
3705	8.688394353
3706	8.688390027
3707	8.688368327
3708	8.688340839
3709	8.688311576
3710	8.688291892
3711	8.688266975
3712	8.68823019
3713	8.688212647
3714	8.688205137
3715	8.688192748
3716	8.688170734
3717	8.688145128
3718	8.688130101
3719	8.688121738
3720	8.688100279
3721	8.688065617
3722	8.688030633
3723	8.688019873
3724	8.687996377
3725	8.687968483
3726	8.687947122
3727	8.687927971
3728	8.687915965
3729	8.687882539
3730	8.687868172
3731	8.68784935
3732	8.687833787
3733	8.687803815
3734	8.687781841
3735	8.68774323
3736	8.68773501
3737	8.687697569
3738	8.687677859
3739	8.687652412
3740	8.687637176
3741	8.687613129
3742	8.687587799
3743	8.687561641
3744	8.687547939
3745	8.687520507
3746	8.687502794
3747	8.68750082
3748	8.687459165
3749	8.687458834
3750	8.687429254
3751	8.687405981
3752	8.687383239
3753	8.687359392
3754	8.687334647
3755	8.687324061
3756	8.687308606
3757	8.687298488
3758	8.6872569
3759	8.687245235
3760	8.687230127
3761	8.687216183
3762	8.687213179
3763	8.687189718
3764	8.68716969
3765	8.687143263
3766	8.687137161
3767	8.687129505
3768	8.687107148
3769	8.687092665
3770	8.687072379
3771	8.687068923
3772	8.687042978
3773	8.687019184
3774	8.686988927
3775	8.686967303
3776	8.686938723
3777	8.686924806
3778	8.686902464
3779	8.686874613
3780	8.686866745
3781	8.68684592
3782	8.686823974
3783	8.686802571
3784	8.686791031
3785	8.686767624
3786	8.686743541
3787	8.686723719
3788	8.686704184
3789	8.686683324
3790	8.686681558
3791	8.686679788
3792	8.686673171
3793	8.68665174
3794	8.68663359
3795	8.68662693
3796	8.686581458
3797	8.686539684
3798	8.686524578
3799	8.686521375
3800	8.686495111
3801	8.686465695
3802	8.686441982
3803	8.686421806
3804	8.686392709
3805	8.686392183
3806	8.686356843
3807	8.686333865
3808	8.686311204
3809	8.6862862
3810	8.686256898
3811	8.686243752
3812	8.686212965
3813	8.68618565
3814	8.686164631
3815	8.686151827
3816	8.686148477
3817	8.686124519
3818	8.686111561
3819	8.686086895
3820	8.686072755
3821	8.686066387
3822	8.68606262
3823	8.686038888
3824	8.686018796
3825	8.686006109
3826	8.685996577
3827	8.685967364
3828	8.685945968
3829	8.685914729
3830	8.685911581
3831	8.685892854
3832	8.685874016
3833	8.68583505
3834	8.685814458
3835	8.685797281
3836	8.68579411
3837	8.685776445
3838	8.685748314
3839	8.685729437
3840	8.685723182
3841	8.685706149
3842	8.685702354
3843	8.685679845
3844	8.685653179
3845	8.685651154
3846	8.685648813
3847	8.685623879
3848	8.685607939
3849	8.685584787
3850	8.685581471
3851	8.685557393
3852	8.685545818
3853	8.685543594
3854	8.685533658
3855	8.685520773
3856	8.685500061
3857	8.6854885
3858	8.685462782
3859	8.685436474
3860	8.685417462
3861	8.685411919
3862	8.685389511
3863	8.685381762
3864	8.685351832
3865	8.68532783
3866	8.685322539
3867	8.685307765
3868	8.685307199
3869	8.685298468
3870	8.685273898
3871	8.685254919
3872	8.685226305
3873	8.685213673
3874	8.685201394
3875	8.685177194
3876	8.685169525
3877	8.685167921
3878	8.685134024
3879	8.685123591
3880	8.6850901
3881	8.685084383
3882	8.685064455
3883	8.685051248
3884	8.685020893
3885	8.684990355
3886	8.684989901
3887	8.684964486
3888	8.684935475
3889	8.684906525
3890	8.68490192
3891	8.684880594
3892	8.684852001
3893	8.68483111
3894	8.68481118
3895	8.684792664
3896	8.684779384
3897	8.684748703
3898	8.684737208
3899	8.684721593
3900	8.684697619
3901	8.684671616
3902	8.6846477
3903	8.684626366
3904	8.684621591
3905	8.684617368
3906	8.684591802
3907	8.684574763
3908	8.684548992
3909	8.684541176
3910	8.684538391
3911	8.684511504
3912	8.684507769
3913	8.68450515
3914	8.68448689
3915	8.684461509
3916	8.684439819
3917	8.684409803
3918	8.684396129
3919	8.684367894
3920	8.684344098
3921	8.684327307
3922	8.684303901
3923	8.684288006
3924	8.684270865
3925	8.684238173
3926	8.684230181
3927	8.684205926
3928	8.684171923
3929	8.684145409
3930	8.684129346
3931	8.684128626
3932	8.684094517
3933	8.684081285
3934	8.684055039
3935	8.684030019
3936	8.684027929
3937	8.683997936
3938	8.683977601
3939	8.683975094
3940	8.683958684
3941	8.683956778
3942	8.683949155
3943	8.683944503
3944	8.68391241
3945	8.683889891
3946	8.683882491
3947	8.683877753
3948	8.683859725
3949	8.683825023
3950	8.683789582
3951	8.683768888
3952	8.683746935
3953	8.683725879
3954	8.683706381
3955	8.683674029
3956	8.683653416
3957	8.683635124
3958	8.683621309
3959	8.683601011
3960	8.68357656
3961	8.683554807
3962	8.683542514
3963	8.683534681
3964	8.683514541
3965	8.683489971
3966	8.683469445
3967	8.683444935
3968	8.683444238
3969	8.683417012
3970	8.683412853
3971	8.683384535
3972	8.683382746
3973	8.683378619
3974	8.683354036
3975	8.683345317
3976	8.683333872
3977	8.683309603
3978	8.683285232
3979	8.683262145
3980	8.683240716
3981	8.683237054
3982	8.683233767
3983	8.68321906
3984	8.683205975
3985	8.683181466
3986	8.683173621
3987	8.683149931
3988	8.683128218
3989	8.683123744
3990	8.683118827
3991	8.683117482
3992	8.683105891
3993	8.683097385
3994	8.683093677
3995	8.683074264
3996	8.683051542
3997	8.683039615
3998	8.683032701
3999	8.683012994
4000	8.68300551
4001	8.682980766
4002	8.682972374
4003	8.682949344
4004	8.682920828
4005	8.682906553
4006	8.68290243
4007	8.682888426
4008	8.682868926
4009	8.682835315
4010	8.682819388
4011	8.68279864
4012	8.682780709
4013	8.682768637
4014	8.682734326
4015	8.682713272
4016	8.682695228
4017	8.682671577
4018	8.682651497
4019	8.682647695
4020	8.682622502
4021	8.682590037
4022	8.682580977
4023	8.682573396
4024	8.682548604
4025	8.682529773
4026	8.682527218
4027	8.682523776
4028	8.682500223
4029	8.682479523
4030	8.682452121
4031	8.682429839
4032	8.682398638
4033	8.682392727
4034	8.682363791
4035	8.68234088
4036	8.682318651
4037	8.68229163
4038	8.682281476
4039	8.682256577
4040	8.682224498
4041	8.682199053
4042	8.682180632
4043	8.68216409
4044	8.682142241
4045	8.682139396
4046	8.682138098
4047	8.682136757
4048	8.68212139
4049	8.682094558
4050	8.682070622
4051	8.68204176
4052	8.682039812
4053	8.68201994
4054	8.682003934
4055	8.681980084
4056	8.681964208
4057	8.681962412
4058	8.68194069
4059	8.681920813
4060	8.681903955
4061	8.681901757
4062	8.681881496
4063	8.681862041
4064	8.681842843
4065	8.68181985
4066	8.68179503
4067	8.681785275
4068	8.681780613
4069	8.681778526
4070	8.681767614
4071	8.6817654
4072	8.681763323
4073	8.681738208
4074	8.681708524
4075	8.681705919
4076	8.68168987
4077	8.681686689
4078	8.68166996
4079	8.681645676
4080	8.681617869
4081	8.68159244
4082	8.681572108
4083	8.681550896
4084	8.681527046
4085	8.681514602
4086	8.681510785
4087	8.681500434
4088	8.681480634
4089	8.681479557
4090	8.681449145
4091	8.681429119
4092	8.68139001
4093	8.681385444
4094	8.681364639
4095	8.681354955
4096	8.681332367
4097	8.681305602
4098	8.681291513
4099	8.681278174
4100	8.68127462
4101	8.681272687
4102	8.681252607
4103	8.681239197
4104	8.681221008
4105	8.681207275
4106	8.68120497
4107	8.681201325
4108	8.681197394
4109	8.681172419
4110	8.681156071
4111	8.681129784
4112	8.681126043
4113	8.681105546
4114	8.681065655
4115	8.681058056
4116	8.681051253
4117	8.681023257
4118	8.681022512
4119	8.680986864
4120	8.680975503
4121	8.680946933
4122	8.680922452
4123	8.68089902
4124	8.680886034
4125	8.680860281
4126	8.68085463
4127	8.680843661
4128	8.68082896
4129	8.680811471
4130	8.680795162
4131	8.680766727
4132	8.680740138
4133	8.680727437
4134	8.68070789
4135	8.680694887
4136	8.680669616
4137	8.680653408
4138	8.680653167
4139	8.68062616
4140	8.680588977
4141	8.680576772
4142	8.680563739
4143	8.680539399
4144	8.680518587
4145	8.680514555
4146	8.680489585
4147	8.680479872
4148	8.680458759
4149	8.68044532
4150	8.680425245
4151	8.680421241
4152	8.680395167
4153	8.680384334
4154	8.680358316
4155	8.680353169
4156	8.680345109
4157	8.680325165
4158	8.680323536
4159	8.680320904
4160	8.680300585
4161	8.680276489
4162	8.680257314
4163	8.680218158
4164	8.680213355
4165	8.680210715
4166	8.680188313
4167	8.680182514
4168	8.680160977
4169	8.680141443
4170	8.680127832
4171	8.680126043
4172	8.68012516
4173	8.680107117
4174	8.680085177
4175	8.68008057
4176	8.680059586
4177	8.680044168
4178	8.680041013
4179	8.680015536
4180	8.679995672
4181	8.679968032
4182	8.679946711
4183	8.679943309
4184	8.679924445
4185	8.679921129
4186	8.679918576
4187	8.679888296
4188	8.679857514
4189	8.679847525
4190	8.679823548
4191	8.679815455
4192	8.679791348
4193	8.679772471
4194	8.679757231
4195	8.679742139
4196	8.679741016
4197	8.679737317
4198	8.67972009
4199	8.679714625
4200	8.679692153
4201	8.679680985
4202	8.679654869
4203	8.679636874
4204	8.679620517
4205	8.679607643
4206	8.679581326
4207	8.679570717
4208	8.679552187
4209	8.679530631
4210	8.67952827
4211	8.679526894
4212	8.679506333
4213	8.679477996
4214	8.679469574
4215	8.679464047
4216	8.679444294
4217	8.679429711
4218	8.679407431
4219	8.679394264
4220	8.679393469
4221	8.679363371
4222	8.679358045
4223	8.679329529
4224	8.679324113
4225	8.679322857
4226	8.679306993
4227	8.679296836
4228	8.679271624
4229	8.67925495
4230	8.679215897
4231	8.679198529
4232	8.679197783
4233	8.679174057
4234	8.679152548
4235	8.679132051
4236	8.679129198
4237	8.679111613
4238	8.679104792
4239	8.679101269
4240	8.679081607
4241	8.679053319
4242	8.679046779
4243	8.679044551
4244	8.679016319
4245	8.679008505
4246	8.678985413
4247	8.678984375
4248	8.678967926
4249	8.67896356
4250	8.678935706
4251	8.678929339
4252	8.678895215
4253	8.678853411
4254	8.67884558
4255	8.678824502
4256	8.678806506
4257	8.6787823
4258	8.67875824
4259	8.678741185
4260	8.678721673
4261	8.67868291
4262	8.678658757
4263	8.678640694
4264	8.678619291
4265	8.678598592
4266	8.678580686
4267	8.678557364
4268	8.678547617
4269	8.678541901
4270	8.678540641
4271	8.678520577
4272	8.678503222
4273	8.678493826
4274	8.678472672
4275	8.678467537
4276	8.678438979
4277	8.678415691
4278	8.678393541
4279	8.678372525
4280	8.678331509
4281	8.678300962
4282	8.678286241
4283	8.678280383
4284	8.678254699
4285	8.67823127
4286	8.678209173
4287	8.678205334
4288	8.678183041
4289	8.678168358
4290	8.678149505
4291	8.678125664
4292	8.678109556
4293	8.67808883
4294	8.678064454
4295	8.678057494
4296	8.67803458
4297	8.678012297
4298	8.677989422
4299	8.677957299
4300	8.677957034
4301	8.677955642
4302	8.677929512
4303	8.677925917
4304	8.677923135
4305	8.677893623
4306	8.677864923
4307	8.677834729
4308	8.677811481
4309	8.6777928
4310	8.677792135
4311	8.677769763
4312	8.677766164
4313	8.677739747
4314	8.677738736
4315	8.677728216
4316	8.677707248
4317	8.677687021
4318	8.677668551
4319	8.677637157
4320	8.677614448
4321	8.677603949
4322	8.677588271
4323	8.677562441
4324	8.677532677
4325	8.677512462
4326	8.677495045
4327	8.677492975
4328	8.677467376
4329	8.677464088
4330	8.677461001
4331	8.677445624
4332	8.677429488
4333	8.677418552
4334	8.677412133
4335	8.677388154
4336	8.677366235
4337	8.677353374
4338	8.677332508
4339	8.677301206
4340	8.677273286
4341	8.677244135
4342	8.677227196
4343	8.677204936
4344	8.677199034
4345	8.677185145
4346	8.677166789
4347	8.67714351
4348	8.677112541
4349	8.677086907
4350	8.677083725
4351	8.677065975
4352	8.677050213
4353	8.677029385
4354	8.676997375
4355	8.676974284
4356	8.676962218
4357	8.67695949
4358	8.67694209
4359	8.676932199
4360	8.676913253
4361	8.676909123
4362	8.67688406
4363	8.676879068
4364	8.676876016
4365	8.67687149
4366	8.676867824
4367	8.676846563
4368	8.676813329
4369	8.6767927
4370	8.676777074
4371	8.676766685
4372	8.676747096
4373	8.676720283
4374	8.676694766
4375	8.676677422
4376	8.676668853
4377	8.67665891
4378	8.676658354
4379	8.676633931
4380	8.676601674
4381	8.676595453
4382	8.676576173
4383	8.676574875
4384	8.676569479
4385	8.676565027
4386	8.676556923
4387	8.676547858
4388	8.676532563
4389	8.676519635
4390	8.676500709
4391	8.676481992
4392	8.67647896
4393	8.676461295
4394	8.676445944
4395	8.676415873
4396	8.676389603
4397	8.676370194
4398	8.676355567
4399	8.676343865
4400	8.67633417
4401	8.676324204
4402	8.676311734
4403	8.676309784
4404	8.676285471
4405	8.676281156
4406	8.676254225
4407	8.676231904
4408	8.676211755
4409	8.676179478
4410	8.676176902
4411	8.676167248
4412	8.676138983
4413	8.676113624
4414	8.676091068
4415	8.676060619
4416	8.67603732
4417	8.676033163
4418	8.676011069
4419	8.676009426
4420	8.676003297
4421	8.675974056
4422	8.675954675
4423	8.675932536
4424	8.675916633
4425	8.67590637
4426	8.675904879
4427	8.675886641
4428	8.675862596
4429	8.675852193
4430	8.675829811
4431	8.675826726
4432	8.675811157
4433	8.675791772
4434	8.675783647
4435	8.675760237
4436	8.675743403
4437	8.675726363
4438	8.675716921
4439	8.675711462
4440	8.675708777
4441	8.675699611
4442	8.675674683
4443	8.675651344
4444	8.675617245
4445	8.675599436
4446	8.675580675
4447	8.675548486
4448	8.675521807
4449	8.675509966
4450	8.675496626
4451	8.67548119
4452	8.675475062
4453	8.675464859
4454	8.67544097
4455	8.67542222
4456	8.675413997
4457	8.675404864
4458	8.675376257
4459	8.675357969
4460	8.675345874
4461	8.675320991
4462	8.675305625
4463	8.675285449
4464	8.675267742
4465	8.675266273
4466	8.675252463
4467	8.675222051
4468	8.675218174
4469	8.675196497
4470	8.675174502
4471	8.675156606
4472	8.675145616
4473	8.675125431
4474	8.675104256
4475	8.675084709
4476	8.675060136
4477	8.675059688
4478	8.675034952
4479	8.675018032
4480	8.675002971
4481	8.67495405
4482	8.674928271
4483	8.674907713
4484	8.674888614
4485	8.674881149
4486	8.674865266
4487	8.674859983
4488	8.674845198
4489	8.674825253
4490	8.674806149
4491	8.674784154
4492	8.674758081
4493	8.674733091
4494	8.674723306
4495	8.67471764
4496	8.674690674
4497	8.674671927
4498	8.674657144
4499	8.674648368
4500	8.674645575
4501	8.674616265
4502	8.674592055
4503	8.674570071
4504	8.674560878
4505	8.674528758
4506	8.674506491
4507	8.674488389
4508	8.674467678
4509	8.67446523
4510	8.674456334
4511	8.67445449
4512	8.674438696
4513	8.674418868
4514	8.674399631
4515	8.674395165
4516	8.674373893
4517	8.674356726
4518	8.674330722
4519	8.674309991
4520	8.674301447
4521	8.674285466
4522	8.674263721
4523	8.67424293
4524	8.674225808
4525	8.674214954
4526	8.674193158
4527	8.674174422
4528	8.674161747
4529	8.674135189
4530	8.674132791
4531	8.674113168
4532	8.674111271
4533	8.674109747
4534	8.674085461
4535	8.674066666
4536	8.674044825
4537	8.674035121
4538	8.674033229
4539	8.674020903
4540	8.673997053
4541	8.673982666
4542	8.673977527
4543	8.673957432
4544	8.673945656
4545	8.673926923
4546	8.673925135
4547	8.673900686
4548	8.673878183
4549	8.673852592
4550	8.673826672
4551	8.673808945
4552	8.673803665
4553	8.673786328
4554	8.67375878
4555	8.673738621
4556	8.673725611
4557	8.673702785
4558	8.673672225
4559	8.673653603
4560	8.673649874
4561	8.673630444
4562	8.673602835
4563	8.673597627
4564	8.673585439
4565	8.673579694
4566	8.673566498
4567	8.673541462
4568	8.673522196
4569	8.673508845
4570	8.67349257
4571	8.673472828
4572	8.673463941
4573	8.673448909
4574	8.673431554
4575	8.673403977
4576	8.673383061
4577	8.673365745
4578	8.673354448
4579	8.673329052
4580	8.673305903
4581	8.673305196
4582	8.673288203
4583	8.673261969
4584	8.673258477
4585	8.673238487
4586	8.673213748
4587	8.67319247
4588	8.673173891
4589	8.673148261
4590	8.67311162
4591	8.673111423
4592	8.673094182
4593	8.673079387
4594	8.673054944
4595	8.673035793
4596	8.673017361
4597	8.672996021
4598	8.672974823
4599	8.672947142
4600	8.672926742
4601	8.672907351
4602	8.672890182
4603	8.672882076
4604	8.672861923
4605	8.672835302
4606	8.672814968
4607	8.672813015
4608	8.67279602
4609	8.672782527
4610	8.672768709
4611	8.67275211
4612	8.672728945
4613	8.67270592
4614	8.672669169
4615	8.672642145
4616	8.672621768
4617	8.672603861
4618	8.672581836
4619	8.672567311
4620	8.672548799
4621	8.672524407
4622	8.672512454
4623	8.672496682
4624	8.672474896
4625	8.672454551
4626	8.672432589
4627	8.67241458
4628	8.672405781
4629	8.672383691
4630	8.672359902
4631	8.672338345
4632	8.672337726
4633	8.672324774
4634	8.672298011
4635	8.67227526
4636	8.672260042
4637	8.672258439
4638	8.672248829
4639	8.672235562
4640	8.672218618
4641	8.672187802
4642	8.67217456
4643	8.672152117
4644	8.672150583
4645	8.672115431
4646	8.672106655
4647	8.67209301
4648	8.672084696
4649	8.672067047
4650	8.672037611
4651	8.672008255
4652	8.671981398
4653	8.671979014
4654	8.67196353
4655	8.671942204
4656	8.671922211
4657	8.671898987
4658	8.671882715
4659	8.671880246
4660	8.671861639
4661	8.671842
4662	8.671815806
4663	8.671806245
4664	8.671799945
4665	8.671773759
4666	8.671755967
4667	8.671742315
4668	8.671715832
4669	8.671694645
4670	8.671685044
4671	8.671680587
4672	8.671663342
4673	8.671642153
4674	8.671613735
4675	8.671578497
4676	8.671575513
4677	8.671559976
4678	8.671545284
4679	8.671517007
4680	8.671500319
4681	8.671487089
4682	8.671466422
4683	8.67144951
4684	8.671432447
4685	8.671430481
4686	8.671412766
4687	8.671399759
4688	8.671373524
4689	8.671361748
4690	8.671357556
4691	8.671354162
4692	8.671351356
4693	8.671329036
4694	8.671305725
4695	8.671289295
4696	8.671286857
4697	8.671269405
4698	8.671251737
4699	8.671245848
4700	8.67123115
4701	8.671208946
4702	8.671184293
4703	8.671156845
4704	8.671136857
4705	8.671123824
4706	8.671097773
4707	8.671080141
4708	8.671044018
4709	8.671026606
4710	8.671020304
4711	8.67097407
4712	8.670954131
4713	8.670932869
4714	8.670902727
4715	8.670899692
4716	8.670882662
4717	8.670880313
4718	8.670862003
4719	8.670852756
4720	8.670843706
4721	8.670826376
4722	8.670801773
4723	8.670781674
4724	8.670757603
4725	8.670731446
4726	8.67070699
4727	8.670701527
4728	8.670682713
4729	8.670671687
4730	8.670645919
4731	8.670627233
4732	8.670606352
4733	8.670603847
4734	8.670570011
4735	8.670562488
4736	8.670528806
4737	8.670517014
4738	8.670500068
4739	8.670480396
4740	8.670475323
4741	8.670469353
4742	8.670458319
4743	8.670445895
4744	8.67043779
4745	8.670429481
4746	8.670420201
4747	8.6704012
4748	8.670376884
4749	8.67035952
4750	8.670339138
4751	8.670321063
4752	8.670305389
4753	8.67030406
4754	8.670290819
4755	8.67028523
4756	8.670264976
4757	8.670241547
4758	8.670231311
4759	8.670212125
4760	8.670200157
4761	8.670185318
4762	8.670167335
4763	8.670154531
4764	8.670139603
4765	8.670120507
4766	8.670104267
4767	8.670089618
4768	8.670081171
4769	8.670060248
4770	8.670042035
4771	8.670029303
4772	8.670010169
4773	8.669983765
